connected_hours,earnings,driver_classification,week,app
5,14.712845529349597,occasional,2020-10-18,uber
4,16.538910640238495,occasional,2020-10-18,uber
12,38.7975209981017,occasional,2020-10-18,uber
1,2.8967743199595666,occasional,2020-10-18,uber
3,9.813765544079484,occasional,2020-10-18,uber
8,14.426574480265659,occasional,2020-10-18,uber
10,39.30231290852447,occasional,2020-10-18,uber
5,17.17496518398816,occasional,2020-10-18,uber
13,105.49056582916079,occasional,2020-10-18,uber
5,19.470271028225643,occasional,2020-10-18,uber
6,15.73863600713124,occasional,2020-10-18,uber
9,34.14240035357959,occasional,2020-10-18,uber
2,8.830645600212076,occasional,2020-10-18,uber
5,22.533001311300623,occasional,2020-10-18,uber
13,45.64159816211399,occasional,2020-10-18,uber
9,39.949750478662025,occasional,2020-10-18,uber
3,17.42100287777322,occasional,2020-10-18,uber
10,57.867941256858835,occasional,2020-10-18,uber
13,56.592294435175546,occasional,2020-10-18,uber
2,12.416452820350925,occasional,2020-10-18,uber
10,91.86120166454839,occasional,2020-10-18,uber
10,31.190149661212835,occasional,2020-10-18,uber
12,30.088861258273905,occasional,2020-10-18,uber
11,65.95470841571509,occasional,2020-10-18,uber
5,29.705028725367008,occasional,2020-10-18,uber
11,47.86568257905998,occasional,2020-10-18,uber
8,31.08191331538492,occasional,2020-10-18,uber
4,22.449044290242938,occasional,2020-10-18,uber
10,67.30550866883489,occasional,2020-10-18,uber
6,21.844320723542918,occasional,2020-10-18,uber
6,25.822573674471958,occasional,2020-10-18,uber
20,55.96093921208211,occasional,2020-10-18,uber
17,51.102604646095706,occasional,2020-10-18,uber
4,19.715387745853207,occasional,2020-10-18,uber
9,36.81073265188621,occasional,2020-10-18,uber
7,21.81469876875365,occasional,2020-10-18,uber
4,7.964187858867875,occasional,2020-10-18,uber
4,9.743918751310897,occasional,2020-10-18,uber
6,13.050573725900406,occasional,2020-10-18,uber
3,9.299386332643591,occasional,2020-10-18,uber
8,22.809964715596728,occasional,2020-10-18,uber
6,40.65117417523863,occasional,2020-10-18,uber
7,22.987075710719935,occasional,2020-10-18,uber
10,58.39202883412972,occasional,2020-10-18,uber
12,29.368410437279966,occasional,2020-10-18,uber
15,68.75212937889457,occasional,2020-10-18,uber
5,25.269596808299912,occasional,2020-10-18,uber
10,52.24371106854683,occasional,2020-10-18,uber
10,30.808823113543298,occasional,2020-10-18,uber
5,39.79369527447894,occasional,2020-10-18,uber
7,34.14688477445579,occasional,2020-10-18,uber
5,21.67713048270408,occasional,2020-10-18,uber
4,14.32450942714725,occasional,2020-10-18,uber
14,43.15916687525214,occasional,2020-10-18,uber
11,63.7086915508353,occasional,2020-10-18,uber
6,18.779813015261254,occasional,2020-10-18,uber
4,17.82341887484791,occasional,2020-10-18,uber
12,20.17065589289735,occasional,2020-10-18,uber
3,16.68704912494078,occasional,2020-10-18,uber
3,11.51546650559504,occasional,2020-10-18,uber
10,32.661364246847,occasional,2020-10-18,uber
4,21.849269631610987,occasional,2020-10-18,uber
4,5.931294531273216,occasional,2020-10-18,uber
6,22.11614602164369,occasional,2020-10-18,uber
9,28.542871635137217,occasional,2020-10-18,uber
3,17.35592861314717,occasional,2020-10-18,uber
8,17.393152725050044,occasional,2020-10-18,uber
4,18.82269737021209,occasional,2020-10-18,uber
5,24.99890389432916,occasional,2020-10-18,uber
16,88.94412914537972,occasional,2020-10-18,uber
16,99.54609971958669,occasional,2020-10-18,uber
10,46.277880475626716,occasional,2020-10-18,uber
13,58.80603467186435,occasional,2020-10-18,uber
10,57.772152526778115,occasional,2020-10-18,uber
15,46.175850819326854,occasional,2020-10-18,uber
5,16.865998637568843,occasional,2020-10-18,uber
8,26.246884678310828,occasional,2020-10-18,uber
9,50.90390023277669,occasional,2020-10-18,uber
14,62.755131209239906,occasional,2020-10-18,uber
10,22.883808118454077,occasional,2020-10-18,uber
8,31.988831430405448,occasional,2020-10-18,uber
11,34.42765712192922,occasional,2020-10-18,uber
6,25.062003344731522,occasional,2020-10-18,uber
14,60.35402625243776,occasional,2020-10-18,uber
11,40.02545745847728,occasional,2020-10-18,uber
8,23.101806747279976,occasional,2020-10-18,uber
8,9.485891802436043,occasional,2020-10-18,uber
13,98.46039359226546,occasional,2020-10-18,uber
10,23.166838941336223,occasional,2020-10-18,uber
9,23.237680229895908,occasional,2020-10-18,uber
10,33.33639776906208,occasional,2020-10-18,uber
8,22.90642839934982,occasional,2020-10-18,uber
5,7.040225088917973,occasional,2020-10-18,uber
11,28.710800382993202,occasional,2020-10-18,uber
8,32.28783099905502,occasional,2020-10-18,uber
6,18.254706417488762,occasional,2020-10-18,uber
13,61.318607134976624,occasional,2020-10-18,uber
16,40.00409554745702,occasional,2020-10-18,uber
11,87.59609787373707,occasional,2020-10-18,uber
8,13.474267361694448,occasional,2020-10-18,uber
11,49.22740200725431,occasional,2020-10-18,uber
13,32.23955735157982,occasional,2020-10-18,uber
6,23.063595420985866,occasional,2020-10-18,uber
4,19.538156594595947,occasional,2020-10-18,uber
1,5.6675711196953245,occasional,2020-10-18,uber
9,82.56973252428354,occasional,2020-10-18,uber
8,33.59051504217645,occasional,2020-10-18,uber
6,30.694500919996358,occasional,2020-10-18,uber
7,39.8841335946489,occasional,2020-10-18,uber
9,34.383749203223935,occasional,2020-10-18,uber
10,58.87445443163063,occasional,2020-10-18,uber
9,35.000510277235016,occasional,2020-10-18,uber
8,32.73436943194182,occasional,2020-10-18,uber
13,92.32347676934005,occasional,2020-10-18,uber
0,0.0,occasional,2020-10-18,uber
4,11.852708203561988,occasional,2020-10-18,uber
5,19.35374990189882,occasional,2020-10-18,uber
3,11.648652288379807,occasional,2020-10-18,uber
2,4.748925177164642,occasional,2020-10-18,uber
11,53.36358667962911,occasional,2020-10-18,uber
5,24.571102352969334,occasional,2020-10-18,uber
13,94.4236154909772,occasional,2020-10-18,uber
3,11.17103723302137,occasional,2020-10-18,uber
9,51.2245680668913,occasional,2020-10-18,uber
8,53.484336201524464,occasional,2020-10-18,uber
4,12.411157985269636,occasional,2020-10-18,uber
11,61.80375080551556,occasional,2020-10-18,uber
13,68.93497767865331,occasional,2020-10-18,uber
9,35.73922227881727,occasional,2020-10-18,uber
5,18.969801132081912,occasional,2020-10-18,uber
3,13.641292921583215,occasional,2020-10-18,uber
20,94.24526924468886,occasional,2020-10-18,uber
15,46.29801574929558,occasional,2020-10-18,uber
8,45.66036777058319,occasional,2020-10-18,uber
11,75.50267187114414,occasional,2020-10-18,uber
16,99.88198688960975,occasional,2020-10-18,uber
3,19.349761009759725,occasional,2020-10-18,uber
3,14.060555074337158,occasional,2020-10-18,uber
10,9.87135666573275,occasional,2020-10-18,uber
9,32.19897417806262,occasional,2020-10-18,uber
3,35.28453418944706,occasional,2020-10-18,uber
3,9.857737989131477,occasional,2020-10-18,uber
10,42.592979167772505,occasional,2020-10-18,uber
6,22.461258673281307,occasional,2020-10-18,uber
16,62.50494562101161,occasional,2020-10-18,uber
7,44.3808773701825,occasional,2020-10-18,uber
5,19.7122356890347,occasional,2020-10-18,uber
19,92.57641711545955,occasional,2020-10-18,uber
9,43.27056137387209,occasional,2020-10-18,uber
6,15.698478343739552,occasional,2020-10-18,uber
9,14.142564567320267,occasional,2020-10-18,uber
15,130.40650348162157,occasional,2020-10-18,uber
11,43.65796525262327,occasional,2020-10-18,uber
10,44.935665225670014,occasional,2020-10-18,uber
6,25.586351084174265,occasional,2020-10-18,uber
9,19.754535907971285,occasional,2020-10-18,uber
16,45.408244373687126,occasional,2020-10-18,uber
9,35.44346687959269,occasional,2020-10-18,uber
6,32.85044572645964,occasional,2020-10-18,uber
9,43.02945135013073,occasional,2020-10-18,uber
5,8.896739983169118,occasional,2020-10-18,uber
8,57.15338232911408,occasional,2020-10-18,uber
6,39.58266591478376,occasional,2020-10-18,uber
12,49.997880861913565,occasional,2020-10-18,uber
6,16.704333062018687,occasional,2020-10-18,uber
4,12.318542208147361,occasional,2020-10-18,uber
12,41.08724013237879,occasional,2020-10-18,uber
7,20.52457715134401,occasional,2020-10-18,uber
12,30.555449499712964,occasional,2020-10-18,uber
5,16.95917237208121,occasional,2020-10-18,uber
3,9.895617158022795,occasional,2020-10-18,uber
4,27.34729528481334,occasional,2020-10-18,uber
6,45.878111367563086,occasional,2020-10-18,uber
11,40.41866701634762,occasional,2020-10-18,uber
7,49.32007247988907,occasional,2020-10-18,uber
12,26.674958763966284,occasional,2020-10-18,uber
6,15.113693629405258,occasional,2020-10-18,uber
7,28.058188017371695,occasional,2020-10-18,uber
3,20.427264529303404,occasional,2020-10-18,uber
4,17.242887050530076,occasional,2020-10-18,uber
10,34.93961015996662,occasional,2020-10-18,uber
8,23.593563819635243,occasional,2020-10-18,uber
18,61.152208078785286,occasional,2020-10-18,uber
16,64.00445135300802,occasional,2020-10-18,uber
5,20.384345646275502,occasional,2020-10-18,uber
9,30.4767696024418,occasional,2020-10-18,uber
9,51.76417556636203,occasional,2020-10-18,uber
12,31.203517379060912,occasional,2020-10-18,uber
6,29.914934685129456,occasional,2020-10-18,uber
8,19.009395436919966,occasional,2020-10-18,uber
3,17.07409937103916,occasional,2020-10-18,uber
4,21.344017687237198,occasional,2020-10-18,uber
5,7.184870398775953,occasional,2020-10-18,uber
13,49.28683968885179,occasional,2020-10-18,uber
12,43.58552439807114,occasional,2020-10-18,uber
4,15.139170897168071,occasional,2020-10-18,uber
6,19.223627971602088,occasional,2020-10-18,uber
8,31.340004759012736,occasional,2020-10-18,uber
6,29.9269968868633,occasional,2020-10-18,uber
10,39.90787953046316,occasional,2020-10-18,uber
5,9.284273588297223,occasional,2020-10-18,uber
4,22.08316339796639,occasional,2020-10-18,uber
9,18.950000289672353,occasional,2020-10-18,uber
8,19.27885825318302,occasional,2020-10-18,uber
9,27.613528043197498,occasional,2020-10-18,uber
9,41.91222931060215,occasional,2020-10-18,uber
7,28.916570345594486,occasional,2020-10-18,uber
2,8.972311305030727,occasional,2020-10-18,uber
12,108.43400582755982,occasional,2020-10-18,uber
2,8.89644579083524,occasional,2020-10-18,uber
7,26.752244248463903,occasional,2020-10-18,uber
2,12.317897647257638,occasional,2020-10-18,uber
8,48.92853621108986,occasional,2020-10-18,uber
10,102.64233572667763,occasional,2020-10-18,uber
13,53.21456784245138,occasional,2020-10-18,uber
3,15.569931516133122,occasional,2020-10-18,uber
5,26.179194548954857,occasional,2020-10-18,uber
6,28.216461961839137,occasional,2020-10-18,uber
7,23.826120459467425,occasional,2020-10-18,uber
10,36.626188201871116,occasional,2020-10-18,uber
11,68.30250733576759,occasional,2020-10-18,uber
6,16.376857032020936,occasional,2020-10-18,uber
12,43.08922803745178,occasional,2020-10-18,uber
7,25.80591764203982,occasional,2020-10-18,uber
10,32.03581045718599,occasional,2020-10-18,uber
14,19.119700118292595,occasional,2020-10-18,uber
8,51.97362705450522,occasional,2020-10-18,uber
8,17.61418004159442,occasional,2020-10-18,uber
4,16.701310849670673,occasional,2020-10-18,uber
9,26.197281369900626,occasional,2020-10-18,uber
4,18.89150860229237,occasional,2020-10-18,uber
4,7.873743473250411,occasional,2020-10-18,uber
3,15.880473456092439,occasional,2020-10-18,uber
6,10.937165108374613,occasional,2020-10-18,uber
5,22.84676145032104,occasional,2020-10-18,uber
8,36.54618436088553,occasional,2020-10-18,uber
11,24.90793547988173,occasional,2020-10-18,uber
7,32.53532983952537,occasional,2020-10-18,uber
4,10.08666028677748,occasional,2020-10-18,uber
4,35.47380738218705,occasional,2020-10-18,uber
9,58.61960733279044,occasional,2020-10-18,uber
10,54.55836935251768,occasional,2020-10-18,uber
11,28.098348546564253,occasional,2020-10-18,uber
12,64.31328087341944,occasional,2020-10-18,uber
5,18.970082657922667,occasional,2020-10-18,uber
7,13.625490702796352,occasional,2020-10-18,uber
12,30.36313905324368,occasional,2020-10-18,uber
5,15.738781706093754,occasional,2020-10-18,uber
6,17.66082087213713,occasional,2020-10-18,uber
20,108.78190813928796,occasional,2020-10-18,uber
14,69.65512948457159,occasional,2020-10-18,uber
6,41.46434417637406,occasional,2020-10-18,uber
12,48.77460658143315,occasional,2020-10-18,uber
5,26.162324837687862,occasional,2020-10-18,uber
10,47.828672678464415,occasional,2020-10-18,uber
4,8.517852171974354,occasional,2020-10-18,uber
5,28.196665784521674,occasional,2020-10-18,uber
17,132.11339203604538,occasional,2020-10-18,uber
4,21.990433397099082,occasional,2020-10-18,uber
7,38.41718195921795,occasional,2020-10-18,uber
3,3.9250591671882455,occasional,2020-10-18,uber
8,30.733390152115224,occasional,2020-10-18,uber
14,34.06082449760368,occasional,2020-10-18,uber
10,50.651812246613055,occasional,2020-10-18,uber
14,33.32047148095618,occasional,2020-10-18,uber
6,35.50250055019799,occasional,2020-10-18,uber
10,69.73734688716284,occasional,2020-10-18,uber
12,50.92937739449407,occasional,2020-10-18,uber
5,35.75645029598905,occasional,2020-10-18,uber
24,93.75907231974372,occasional,2020-10-18,uber
6,24.369171937252737,occasional,2020-10-18,uber
2,7.93081282955139,occasional,2020-10-18,uber
4,14.025324736163089,occasional,2020-10-18,uber
2,3.6685720588407573,occasional,2020-10-18,uber
14,37.24822870186874,occasional,2020-10-18,uber
4,15.588546843020838,occasional,2020-10-18,uber
9,40.67714432616108,occasional,2020-10-18,uber
9,44.10847555675545,occasional,2020-10-18,uber
7,25.026958857808236,occasional,2020-10-18,uber
8,43.68316598766178,occasional,2020-10-18,uber
3,14.556825315208853,occasional,2020-10-18,uber
8,23.893159148151405,occasional,2020-10-18,uber
10,53.31888337197381,occasional,2020-10-18,uber
8,9.776698441381484,occasional,2020-10-18,uber
5,36.43214674628836,occasional,2020-10-18,uber
9,58.90105327894935,occasional,2020-10-18,uber
5,21.348910961131832,occasional,2020-10-18,uber
10,18.626165637308016,occasional,2020-10-18,uber
7,38.22744658708542,occasional,2020-10-18,uber
6,30.73317857099315,occasional,2020-10-18,uber
11,63.92741610265702,occasional,2020-10-18,uber
5,19.011306526378462,occasional,2020-10-18,uber
4,13.315024383164971,occasional,2020-10-18,uber
2,7.336364472394836,occasional,2020-10-18,uber
6,32.30098182789739,occasional,2020-10-18,uber
10,76.35600075815537,occasional,2020-10-18,uber
10,37.1774405669129,occasional,2020-10-18,uber
11,37.978866142971086,occasional,2020-10-18,uber
12,39.38036403721155,occasional,2020-10-18,uber
4,17.511421210839952,occasional,2020-10-18,uber
15,42.07819913352098,occasional,2020-10-18,uber
11,48.76237873417709,occasional,2020-10-18,uber
4,19.668658011248617,occasional,2020-10-18,uber
8,13.987323620604485,occasional,2020-10-18,uber
7,19.16931160912302,occasional,2020-10-18,uber
6,34.93864488940832,occasional,2020-10-18,uber
1,1.3147823268884726,occasional,2020-10-18,uber
5,31.309423475706133,occasional,2020-10-18,uber
0,0.0,occasional,2020-10-18,uber
7,38.17056365292898,occasional,2020-10-18,uber
9,52.82534383860248,occasional,2020-10-18,uber
4,12.715349903714138,occasional,2020-10-18,uber
9,45.91225754131098,occasional,2020-10-18,uber
0,0.0,occasional,2020-10-18,uber
11,85.93230253418166,occasional,2020-10-18,uber
6,36.274716579644725,occasional,2020-10-18,uber
5,13.811949207975164,occasional,2020-10-18,uber
7,14.29544266879688,occasional,2020-10-18,uber
10,31.01094040427391,occasional,2020-10-18,uber
10,32.15706107709487,occasional,2020-10-18,uber
10,36.77662003752807,occasional,2020-10-18,uber
12,68.09055911148883,occasional,2020-10-18,uber
8,61.201094055723665,occasional,2020-10-18,uber
10,74.8283498506097,occasional,2020-10-18,uber
3,9.698554049742306,occasional,2020-10-18,uber
5,20.018655525925986,occasional,2020-10-18,uber
14,55.15053573026348,occasional,2020-10-18,uber
2,3.6492529860537397,occasional,2020-10-18,uber
5,20.637169867264305,occasional,2020-10-18,uber
2,10.699696558621698,occasional,2020-10-18,uber
9,31.828137179726024,occasional,2020-10-18,uber
5,24.478711080802285,occasional,2020-10-18,uber
11,26.63522876901259,occasional,2020-10-18,uber
9,31.695910171057335,occasional,2020-10-18,uber
11,59.5210305830018,occasional,2020-10-18,uber
4,11.326234895555874,occasional,2020-10-18,uber
12,35.77071958355435,occasional,2020-10-18,uber
10,76.58757956705627,occasional,2020-10-18,uber
9,23.659561057414187,occasional,2020-10-18,uber
11,72.64198982459614,occasional,2020-10-18,uber
2,6.810623670500455,occasional,2020-10-18,uber
7,20.41321533642818,occasional,2020-10-18,uber
9,26.521693420132532,occasional,2020-10-18,uber
8,17.851349606544456,occasional,2020-10-18,uber
5,13.680327645166832,occasional,2020-10-18,uber
7,24.122705994544877,occasional,2020-10-18,uber
14,55.02972301194607,occasional,2020-10-18,uber
8,12.895236475942477,occasional,2020-10-18,uber
5,22.031268287346183,occasional,2020-10-18,uber
10,30.179703066358698,occasional,2020-10-18,uber
11,10.645365728987604,occasional,2020-10-18,uber
10,39.597506185817714,occasional,2020-10-18,uber
8,26.146230482313353,occasional,2020-10-18,uber
5,13.214391805316325,occasional,2020-10-18,uber
14,92.36551355305384,occasional,2020-10-18,uber
4,17.442978971427863,occasional,2020-10-18,uber
10,35.207486255120564,occasional,2020-10-18,uber
6,33.94059949896769,occasional,2020-10-18,uber
11,43.46037624758918,occasional,2020-10-18,uber
3,20.33399668984785,occasional,2020-10-18,uber
8,46.134030393382346,occasional,2020-10-18,uber
9,35.37465177194478,occasional,2020-10-18,uber
7,32.2748717731866,occasional,2020-10-18,uber
8,33.935033974876575,occasional,2020-10-18,uber
13,32.14246600121557,occasional,2020-10-18,uber
9,52.29801117735026,occasional,2020-10-18,uber
